"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
132,"1","Проблема решена.","2025-05-10T19:08:44.278556Z",3888606,15.133,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T19:08:44.278556Z","","","","",""
133,"1","Очень оперативно отреагировали! Спасибо!","2025-05-10T19:09:35.368093Z",3888633,49.839,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T19:09:35.368093Z","","","","",""
134,"1","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-10T19:09:52.882956Z",3888794,14.107,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T19:09:52.882956Z","","","","",""
135,"1","Быстро!","2025-05-10T19:10:01.226272Z",3888811,3.303,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:10:01.226272Z","","","","",""
136,"1","Благодарю за оперативность!","2025-05-10T19:10:58.496665Z",3888828,6.919,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:10:58.496665Z","","","","",""
137,"1","спасибо за оперативное решение проблемы. ","2025-05-10T19:11:03.214215Z",3889213,3.686,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:11:03.214215Z","","","","",""
138,"1","Оперативная работа","2025-05-10T19:11:08.951921Z",3889473,3.334,1,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:11:08.951921Z","","","","",""
139,"1","оперативное решение проблемы! 
","2025-05-10T19:11:40.033212Z",3889502,21.582,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:11:40.033212Z","","","","",""
140,"1","Первый раз вы решили вопрос быстро ","2025-05-10T19:11:47.871944Z",3889542,6.795,5,"Вопрос решен","2025-05-10T19:11:47.871944Z","","","","",""
141,"1","Надолго ли","2025-05-10T19:11:50.638852Z",3889737,2.016,1,"не относится ни к одному из пунктов","2025-05-10T19:11:50.638852Z","","","","",""
142,"1","отлично спасибо ","2025-05-10T19:12:05.166499Z",3889783,13.037,5,"Вопрос решен","2025-05-10T19:12:05.166499Z","","","","",""
143,"1","спасибо большое, Татьяна.","2025-05-10T19:12:09.844228Z",3889827,3.646,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T19:12:09.844228Z","","","","",""
144,"1","спасибо ","2025-05-10T19:12:12.862933Z",3889866,1.732,5,"Вопрос решен","2025-05-10T19:12:12.862933Z","","","","",""
145,"1","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-10T19:12:19.132502Z",3889956,4.457,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T19:12:19.132502Z","","","","",""
146,"1","Спасибо большое, что починили домофон. ","2025-05-10T19:12:25.116076Z",3890030,4.537,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T19:12:25.116076Z","","","","",""
147,"1","Отличная работа","2025-05-10T19:12:31.274580Z",3890209,2.87,5,"Вопрос решен","2025-05-10T19:12:31.274580Z","","","","",""
148,"1","Спасибо огромное за помощь!","2025-05-10T19:12:56.471387Z",3890231,19.806,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T19:12:56.471387Z","","","","",""
149,"1","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-10T19:13:06.060631Z",3890239,8.204,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T19:13:06.060631Z","","","","",""
150,"1","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-10T19:13:13.007896Z",3890275,5.195,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T19:13:13.007896Z","","","","",""
151,"1","спасибо","2025-05-10T19:13:17.444538Z",3890303,3.325,5,"Вопрос решен","2025-05-10T19:13:17.444538Z","","","","",""
152,"1","спасибо большое ","2025-05-10T19:13:23.189778Z",3890389,4.377,5,"Вопрос решен","2025-05-10T19:13:23.189778Z","","","","",""
153,"1","Все супер быстро! Спасибо! ","2025-05-10T19:13:26.189270Z",3890393,1.99,5,"Вопрос решен","2025-05-10T19:13:26.189270Z","","","","",""
154,"1","Оперативно) спасибо","2025-05-10T19:13:31.186226Z",3890484,5.714,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:13:35.029813Z","","","","",""
155,"1","Супер","2025-05-10T19:13:38.122599Z",3890486,2.241,5,"Вопрос решен","2025-05-10T19:13:38.122599Z","","","","",""
156,"1","Спасибо.","2025-05-10T19:13:44.433119Z",3890512,2.108,5,"Вопрос решен","2025-05-10T19:13:44.433119Z","","","","",""
157,"1","Молодцы, оперативно. ","2025-05-10T19:13:48.849129Z",3890517,3.233,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:13:48.849129Z","","","","",""
158,"1","Вопрос решился быстро. Спасибо!","2025-05-10T19:13:57.708861Z",3890604,7.492,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:13:57.708861Z","","","","",""
159,"1","Спасибо 😉 ","2025-05-10T19:14:01.565970Z",3890656,2.146,5,"Вопрос решен","2025-05-10T19:14:01.565970Z","","","","",""
160,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-10T19:14:19.655069Z",3890678,15.722,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:14:19.655069Z","","","","",""
161,"1","спасибо! всё быстро!","2025-05-10T19:14:24.628689Z",3890716,3.683,5,"Вопрос решен","2025-05-10T19:14:24.628689Z","","","","",""
162,"1","Спасибо","2025-05-10T19:14:27.333058Z",3890952,1.725,5,"Вопрос решен","2025-05-10T19:14:27.333058Z","","","","",""
163,"1","Спасибо! Исправили мою ошибку","2025-05-10T19:14:31.169104Z",3890985,2.864,5,"Вопрос решен","2025-05-10T19:14:31.169104Z","","","","",""
164,"1","мастер сделал все очень быстро и аккуратно","2025-05-10T19:14:42.729543Z",3891095,8.554,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T19:14:42.729543Z","","","","",""
165,"1","спасибо!","2025-05-10T19:14:51.983019Z",3891173,2.715,5,"Вопрос решен","2025-05-10T19:14:51.983019Z","","","","",""
166,"1","спасибо за оперативность","2025-05-10T19:15:04.497005Z",3891188,14.315,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T19:15:09.915271Z","","","","",""
